"FYPRDFY_ID","INS_ID","COMP_ID","ENV_SITE_ID","FUND_SRC_CD","ENVSTPH_CD","RMDY_SEQ_NBR","RMDYACTN_RMDY_CD","RMDYACTN_EST_BGN_YMDT","RMDYACTN_EST_END_YMDT","RMDYACTN_BGN_YMDT","RMDYACTN_END_YMDT","CREATED_CDT","LAST_UPDTD_CDT","RMDYACTN_STATUS_CD","COMP_INS_ID","COMP_ENV_SITE_ID"
"2015","AK017002432300","1700","SITE 00092","BRAC","IRA","469","E1","","","199612","199702","12/10/2015 17:03:03","","C","N60462","3071"
"2015","AK017002432300","1700","SITE 00093","BRAC","IRA","470","L1","","","199712","199806","12/10/2015 17:03:03","","C","N60462","3072"
"2015","AK017002432300","1700","SITE EO093","BRAC","RA-C","744","A0","","","200810","200903","12/10/2015 17:03:03","","C","N60462","7552"
"2015","AK017002432300","1700","SITE EO093","BRAC","RA-C","745","E0","","","200810","200903","12/10/2015 17:03:03","","C","N60462","7552"
"2015","AK017002432300","1700","SITE EO093","BRAC","RA-C","746","A1","","","200810","200903","12/10/2015 17:03:03","","C","N60462","7552"
"2015","AK017002432300","1700","SWMU 00001","BRAC","IRA","471","E1","","","199609","199711","12/10/2015 17:03:03","","C","N60462","3075"
"2015","AK017002432300","1700","SWMU 00001","BRAC","IRA","472","A0","","","199609","199711","12/10/2015 17:03:03","","C","N60462","3075"
"2015","AK017002432300","1700","SWMU 00002","BRAC","IRA","473","I1","","","199609","199711","12/10/2015 17:03:03","","C","N60462","3076"
"2015","AK017002432300","1700","SWMU 00002","BRAC","IRA","474","A0","","","199609","199711","12/10/2015 17:03:03","","C","N60462","3076"
"2015","AK017002432300","1700","SWMU 00004","BRAC","IRA","475","I1","","","199704","199709","12/10/2015 17:03:03","","C","N60462","3078"
"2015","AK017002432300","1700","SWMU 00004","BRAC","IRA","476","A0","","","199705","199709","12/10/2015 17:03:03","","C","N60462","3078"
"2015","AK017002432300","1700","SWMU 00006","BRAC","IRA","477","E1","","","199704","199709","12/10/2015 17:03:03","","C","N60462","3080"
"2015","AK017002432300","1700","SWMU 00007","BRAC","IRA","478","E1","","","199704","199709","12/10/2015 17:03:03","","C","N60462","3081"
"2015","AK017002432300","1700","SWMU 00008","BRAC","IRA","479","A0","","","199609","199711","12/10/2015 17:03:03","","C","N60462","3082"
"2015","AK017002432300","1700","SWMU 00010","BRAC","IRA","480","I1","","","199601","199704","12/10/2015 17:03:03","","C","N60462","3084"
"2015","AK017002432300","1700","SWMU 00011","BRAC","IRA","481","A1","","","199603","199606","12/10/2015 17:03:03","","C","N60462","3085"
"2015","AK017002432300","1700","SWMU 00011","BRAC","IRA","482","I1","","","199603","199606","12/10/2015 17:03:03","","C","N60462","3085"
"2015","AK017002432300","1700","SWMU 00011","BRAC","IRA","483","B1","","","199604","199711","12/10/2015 17:03:03","","C","N60462","3085"
"2015","AK017002432300","1700","SWMU 00013","BRAC","IRA","484","I1","","","199703","199812","12/10/2015 17:03:03","","C","N60462","3087"
"2015","AK017002432300","1700","SWMU 00014","BRAC","IRA","485","E1","","","199708","200008","12/10/2015 17:03:03","","C","N60462","3088"
"2015","AK017002432300","1700","SWMU 00016","BRAC","IRA","486","E1","","","199704","199709","12/10/2015 17:03:03","","C","N60462","3090"
"2015","AK017002432300","1700","SWMU 00017","BRAC","IRA","487","E1","","","199701","199702","12/10/2015 17:03:03","","C","N60462","3091"
"2015","AK017002432300","1700","SWMU 00024","BRAC","IRA","669","E1","","","199506","199511","12/10/2015 17:03:03","","C","N60462","6060"
"2015","AK017002432300","1700","SWMU 00029","BRAC","IRA","586","I1","","","199704","199809","12/10/2015 17:03:03","","C","N60462","4940"
"2015","AK017002432300","1700","SWMU 00052","BRAC","IRA","488","E1","","","199704","199809","12/10/2015 17:03:03","","C","N60462","3099"
"2015","AK017002432300","1700","SWMU 00067","BRAC","IRA","489","E1","","","199604","199705","12/10/2015 17:03:03","","C","N60462","3106"
"2015","AK017002432300","1700","SWMU 00074","BRAC","IRA","490","I1","","","199704","199705","12/10/2015 17:03:03","","C","N60462","3108"
"2015","AK017002432300","1700","SWMU 00077","BRAC","IRA","668","I1","","","199607","199612","12/10/2015 17:03:03","","C","N60462","6059"
"2015","AK017002432300","1700","UST 000001","BRAC","IRA","587","J1","","","199503","199505","12/10/2015 17:03:03","","C","N60462","4946"
"2015","AK017002432300","1700","UST 000005","BRAC","IRA","491","J1","","","199503","199505","12/10/2015 17:03:03","","C","N60462","3111"
"2015","AK017002432300","1700","UST 000006","BRAC","IRA","492","J1","","","199407","199501","12/10/2015 17:03:03","","C","N60462","3112"
"2015","AK017002432300","1700","UST 000008","BRAC","IRA","493","J1","","","199405","199410","12/10/2015 17:03:03","","C","N60462","3114"
"2015","AK017002432300","1700","UST 000009","BRAC","RA-C","494","F13","","202110","200810","","12/10/2015 17:03:03","","U","N60462","3115"
"2015","AK017002432300","1700","UST 000009","BRAC","RA-C","495","F13","","","200810","200903","12/10/2015 17:03:03","","C","N60462","3115"
"2015","AK017002432300","1700","UST 000011","BRAC","IRA","588","J1","","","199407","199410","12/10/2015 17:03:03","","C","N60462","4949"
"2015","AK017002432300","1700","UST 000013","BRAC","IRA","589","L1","","","199305","199508","12/10/2015 17:03:03","","C","N60462","4950"
"2015","AK017002432300","1700","UST 000015","BRAC","IRA","496","J1","","","199309","199510","12/10/2015 17:03:03","","C","N60462","3117"
"2015","AK017002432300","1700","UST 000016","BRAC","IRA","590","J1","","","199305","199309","12/10/2015 17:03:03","","C","N60462","4952"
"2015","AK017002432300","1700","UST 000018","BRAC","IRA","497","F3","","","199308","199409","12/10/2015 17:03:03","","C","N60462","3118"
"2015","AK017002432300","1700","UST 000020","BRAC","IRA","498","L1","","","199206","199308","12/10/2015 17:03:03","","C","N60462","3120"
"2015","AK017002432300","1700","UST 000021","BRAC","IRA","591","L1","","","199305","199506","12/10/2015 17:03:03","","C","N60462","4954"
"2015","AK017002432300","1700","UST 000022","BRAC","IRA","592","J1","","","199305","199401","12/10/2015 17:03:03","","C","N60462","4955"
"2015","AK017002432300","1700","UST 000023","BRAC","IRA","593","J1","","","199405","199506","12/10/2015 17:03:03","","C","N60462","4956"
"2015","AK017002432300","1700","UST 000024","BRAC","IRA","499","J1","","","199308","199508","12/10/2015 17:03:03","","C","N60462","3121"
"2015","AK017002432300","1700","UST 000025","BRAC","IRA","500","L1","","","199308","199508","12/10/2015 17:03:03","","C","N60462","3122"
"2015","AK017002432300","1700","UST 000029","BRAC","IRA","501","J1","","","199408","199501","12/10/2015 17:03:03","","C","N60462","3126"
"2015","AK017002432300","1700","UST 000030","BRAC","IRA","502","J1","","","199408","199501","12/10/2015 17:03:03","","C","N60462","3127"
"2015","AK017002432300","1700","UST 000032","BRAC","IRA","599","J1","","","199408","199501","12/10/2015 17:03:03","","C","N60462","5103"
"2015","AK017002432300","1700","UST 000033","BRAC","IRA","600","F3","","","199408","199501","12/10/2015 17:03:03","","C","N60462","5104"
"2015","AK017002432300","1700","UST 000034","BRAC","IRA","601","L1","","","199204","199309","12/10/2015 17:03:03","","C","N60462","5105"
"2015","AK017002432300","1700","UST 000035","BRAC","IRA","602","L1","","","199107","199208","12/10/2015 17:03:03","","C","N60462","5106"
"2015","AK017002432300","1700","UST 000036","BRAC","IRA","603","L1","","","199301","199309","12/10/2015 17:03:03","","C","N60462","5107"
"2015","AK017002432300","1700","UST 000037","BRAC","IRA","604","J1","","","199408","199410","12/10/2015 17:03:03","","C","N60462","5108"
"2015","AK017002724500","1700","SITE 00005","DERA","RA-O","369","F3","202203","202809","","","12/10/2015 16:43:29","","F","N65226","3402"
"2015","AK017002724500","1700","SITE 00012","DERA","RA-O","370","F3","202203","202809","","","12/10/2015 16:43:29","","F","N65226","3408"
"2015","AK017002724500","1700","SITE 00013","DERA","RA-O","371","F3","201903","202809","","","12/10/2015 16:43:29","","F","N65226","3409"
"2015","AK017002724500","1700","SITE 00015","DERA","RA-O","372","A0","","202003","201409","","12/10/2015 16:43:29","","U","N65226","5109"
"2015","AK017002724500","1700","SITE 00016","DERA","RA-C","373","I1","202002","202311","","","12/10/2015 16:43:29","","F","N65226","8373"
"2015","AK017002752900","1700","SITE 00006","DERA","RA-O","374","E1","","202109","200209","","12/10/2015 16:43:29","","U","N45855","2921"
"2015","AK017002755000","1700","SITE 00004","DERA","RA-C","375","S1","202202","202302","","","12/10/2015 16:43:29","","F","N66623","6509"
"2015","AK021180245100","2100","CCAK005941","DERA","RA-C","4423","E1","","","200908","201110","1/5/2016 14:34:55","","C","",""
"2015","AK021180245500","2100","CCAK010940","DERA","IRA","4425","E1","","","200309","200709","1/5/2016 14:34:55","","C","",""
"2015","AK021180245500","2100","CCAK010940","DERA","RA-C","4424","E1","","201610","201403","","1/5/2016 14:34:55","","U","",""
"2015","AK021180245700","2100","CCAK015981","DERA","IRA","4427","E1","","","200109","200506","1/5/2016 14:34:55","","C","",""
"2015","AK021180245700","2100","CCAK015981","DERA","IRA","4428","N1","","","200109","200506","1/5/2016 14:34:55","","C","",""
"2015","AK021180245700","2100","CCAK015981","DERA","RA-C","4426","E1","","201710","201403","","1/5/2016 14:34:55","","U","",""
"2015","AK021180250200","2100","CCAK090931","DERA","IRA","4464","E1","","","199909","200112","1/5/2016 14:34:55","","C","",""
"2015","AK021180250200","2100","CCAK090931","DERA","RA-C","4463","E1","","","201303","201503","1/5/2016 14:34:55","","C","",""
"2015","AK021180251200","2100","CCAK110951","DERA","RA-C","4465","N1","","201610","201503","","1/5/2016 14:34:55","","U","",""
"2015","AK021180251200","2100","CCAK110951","DERA","RA-C","4466","E1","","201610","201503","","1/5/2016 14:34:55","","U","",""
"2015","AK021180252100","2100","CCAK130981","DERA","RA-C","4467","E1","","","200908","201112","1/5/2016 14:34:55","","C","",""
"2015","AK021180252100","2100","CCAK130981","DERA","RA-C","4468","N1","","","200908","201112","1/5/2016 14:34:55","","C","",""
"2015","AK021180253100","2100","CCAK155971","DERA","IRA","4519","E1","","","200408","200409","1/5/2016 14:34:55","","C","",""
"2015","AK021180253100","2100","CCAK155971","DERA","IRA","4520","N1","","","200408","200409","1/5/2016 14:34:55","","C","",""
"2015","AK021180253100","2100","CCAK155971","DERA","RA-C","4518","E1","","","201303","201501","1/5/2016 14:34:55","","C","",""
"2015","AK021180254100","2100","CCAK175931","DERA","IRA","4523","E1","","","199909","200112","1/5/2016 14:34:55","","C","",""
"2015","AK021180254100","2100","CCAK175931","DERA","RA-C","4521","E1","","201510","201303","","1/5/2016 14:34:55","","U","",""
"2015","AK021180254100","2100","CCAK175931","DERA","RA-C","4522","N1","","201510","201303","","1/5/2016 14:34:55","","U","",""
"2015","AK021180254900","2100","CCAK195941","DERA","IRA","4525","E1","","","200610","200709","1/5/2016 14:34:55","","C","",""
"2015","AK021180254900","2100","CCAK195941","DERA","RA-C","4524","E1","","201610","201503","","1/5/2016 14:34:55","","U","",""
"2015","AK021180256100","2100","CCAK210941","DERA","IRA","4528","E1","","","199909","200112","1/5/2016 14:34:55","","C","",""
"2015","AK021180256100","2100","CCAK210941","DERA","RA-C","4526","N1","","201610","201403","","1/5/2016 14:34:55","","U","",""
"2015","AK021180256100","2100","CCAK210941","DERA","RA-C","4527","E1","","201610","201403","","1/5/2016 14:34:55","","U","",""
"2015","AK021180256500","2100","CCAK215971","DERA","IRA","4591","E1","","","200309","200709","1/5/2016 14:34:55","","C","",""
"2015","AK021180256500","2100","CCAK215971","DERA","RA-C","4590","E1","","","200908","201012","1/5/2016 14:34:55","","C","",""
"2015","AK021180256800","2100","CCAK100941","DERA","RA-C","4592","E1","202010","202310","","","1/5/2016 14:34:55","","F","",""
"2015","AK021180258500","2100","CCAK230971","DERA","IRA","4595","E1","","","200109","200506","1/5/2016 14:34:55","","C","",""
"2015","AK021180258500","2100","CCAK230971","DERA","RA-C","4593","N1","","201710","201403","","1/5/2016 14:34:55","","U","",""
"2015","AK021180258500","2100","CCAK230971","DERA","RA-C","4594","E1","","201710","201403","","1/5/2016 14:34:55","","U","",""
"2015","AK021180259100","2100","CCAK235941","DERA","IRA","4598","E1","","","200309","200509","1/5/2016 14:34:55","","C","",""
"2015","AK021180259100","2100","CCAK235941","DERA","RA-C","4596","E1","","","201303","201501","1/5/2016 14:34:55","","C","",""
"2015","AK021180259100","2100","CCAK235941","DERA","RA-C","4597","N1","","","201303","201501","1/5/2016 14:34:55","","C","",""
"2015","AK021180259400","2100","CCAK240941","DERA","IRA","4601","N1","","","200005","200112","1/5/2016 14:34:55","","C","",""
"2015","AK021180259400","2100","CCAK240941","DERA","RA-C","4599","E1","","","201303","201501","1/5/2016 14:34:55","","C","",""
"2015","AK021180259400","2100","CCAK240941","DERA","RA-C","4600","N12","","","201303","201501","1/5/2016 14:34:55","","C","",""
"2015","AK021180259600","2100","CCAK242931","DERA","IRA","4664","E0","","","199206","199208","1/5/2016 14:34:55","","C","",""
"2015","AK021180259600","2100","CCAK242931","DERA","RA-C","4663","E0","","","200908","201112","1/5/2016 14:34:55","","C","",""
"2015","AK021180260800","2100","CCAK270931","DERA","IRA","4667","E1","","","199909","200112","1/5/2016 14:34:55","","C","",""
"2015","AK021180260800","2100","CCAK270931","DERA","RA-C","4665","E1","","201610","201403","","1/5/2016 14:34:55","","U","",""
"2015","AK021180260800","2100","CCAK270931","DERA","RA-C","4666","N1","","201610","201403","","1/5/2016 14:34:55","","U","",""
"2015","AK021180262500","2100","CCAK290941","DERA","RA-C","4668","E1","201610","201810","","","1/5/2016 14:34:55","","F","",""
"2015","AK021180262500","2100","CCAK290941","DERA","RA-C","4669","N1","201610","201810","","","1/5/2016 14:34:55","","F","",""
"2015","AK021180263100","2100","CCAK295941","DERA","IRA","3760","E1","","","200107","200204","1/5/2016 14:34:55","","C","",""
"2015","AK021180263100","2100","CCAK295941","DERA","RA-C","3759","N1","","","200908","201012","1/5/2016 14:34:55","","C","",""
"2015","AK021180265300","2100","CCAK330981","DERA","IRA","3763","E1","","","200107","200204","1/5/2016 14:34:55","","C","",""
"2015","AK021180265300","2100","CCAK330981","DERA","RA-C","3761","E1","","201710","201403","","1/5/2016 14:34:55","","U","",""
"2015","AK021180265300","2100","CCAK330981","DERA","RA-C","3762","N1","","201710","201403","","1/5/2016 14:34:55","","U","",""
"2015","AK021180265900","2100","CCAK340941","DERA","IRA","3766","E1","","","200107","200411","1/5/2016 14:34:55","","C","",""
"2015","AK021180265900","2100","CCAK340941","DERA","RA-C","3764","E1","","201710","201403","","1/5/2016 14:34:55","","U","",""
"2015","AK021180265900","2100","CCAK340941","DERA","RA-C","3765","N1","","201710","201403","","1/5/2016 14:34:55","","U","",""
"2015","AK021180267500","2100","CCAK365951","DERA","RA-C","3767","E1","","201510","201303","","1/5/2016 14:34:55","","U","",""
"2015","AK021180267500","2100","CCAK365951","DERA","RA-C","3768","N1","","201510","201303","","1/5/2016 14:34:55","","U","",""
"2015","AK021180267700","2100","CCAK370981","DERA","RA-C","3588","N1","","201610","201403","","1/5/2016 14:34:55","","U","",""
"2015","AK021180267700","2100","CCAK370981","DERA","RA-C","3589","E1","","201610","201403","","1/5/2016 14:34:55","","U","",""
"2015","AK021180267800","2100","CCAK355941","DERA","IRA","3592","E1","","","199809","200107","1/5/2016 14:34:55","","C","",""
"2015","AK021180267800","2100","CCAK355941","DERA","RA-C","3590","N1","","","201303","201502","1/5/2016 14:34:55","","C","",""
"2015","AK021180267800","2100","CCAK355941","DERA","RA-C","3591","E1","","","201303","201502","1/5/2016 14:34:55","","C","",""
"2015","AK021452214600","2100","CC-HNSSCT-03A","DERA","RA-C","3593","L1","201705","201809","","","1/5/2016 14:34:55","","F","",""
"2015","AK021452214600","2100","CC-HNSSCT-03A","DERA","RA-C","3594","N1","201705","201809","","","1/5/2016 14:34:55","","F","",""
"2015","AK021452214600","2100","HNS-01","DERA","IRA","3595","F14","","","200209","201408","1/5/2016 14:34:55","","C","",""
"2015","AK021452214600","2100","HNS-01","DERA","IRA","3596","A1","201601","201709","","","1/5/2016 14:34:55","","F","",""
"2015","AK021452214600","2100","HNS-01","DERA","IRA","3597","L1","201601","201709","","","1/5/2016 14:34:55","","F","",""
"2015","AK021452214600","2100","HNS-03","DERA","IRA","3642","A1","201601","201708","","","1/5/2016 14:34:55","","F","",""
"2015","AK021452214600","2100","HNS-03","DERA","IRA","3643","L1","201601","201708","","","1/5/2016 14:34:55","","F","",""
"2015","AK021452214600","2100","HNS-04","DERA","IRA","3644","A1","201601","201708","","","1/5/2016 14:34:55","","F","",""
"2015","AK021452214600","2100","HNS-04","DERA","IRA","3645","L1","201601","201708","","","1/5/2016 14:34:55","","F","",""
"2015","AK021452214600","2100","HNS-07","DERA","RA-C","3646","M1","","","199708","199710","1/5/2016 14:34:55","","C","",""
"2015","AK021452214600","2100","HNS-09","DERA","RA-C","3647","E0","","","199610","199610","1/5/2016 14:34:55","","C","",""
"2015","AK021452214600","2100","PBC AT HAINES","DERA","RA-C","3648","E0","","","200707","201003","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","CCFGLY008","DERA","IRA","3680","H15","","","201003","201102","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","CCFGLY008","DERA","IRA","3681","N1","","","200903","201102","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-002","DERA","IRA","3684","E1","","","199206","199209","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-002","DERA","IRA","3685","J1","","","199206","199206","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-002","DERA","RA-C","3682","F14","","","199207","199407","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-002","DERA","RA-C","3683","M11","","","199207","199407","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-006","DERA","IRA","3688","H12","","","199410","199812","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-006","DERA","IRA","3689","M11","","","199410","199812","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-006","DERA","IRA","3690","I1","","","200210","200308","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-006","DERA","IRA","3691","M1","","","200906","201210","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-006","DERA","RA-C","3686","F3","201811","201911","","","1/5/2016 14:34:55","","F","",""
"2015","AK021452215500","2100","FGLY-006","DERA","RA-C","3687","I1","201811","201912","","","1/5/2016 14:34:55","","F","",""
"2015","AK021452215500","2100","FGLY-015","DERA","IRA","3692","H15","","","201003","201103","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-019","DERA","IRA","3693","E0","","","199708","200109","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-027","DERA","IRA","3982","J1","","","199311","199503","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-029","DERA","RA-C","3983","D1","","","199305","199609","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-033","DERA","IRA","3984","E1","","","199206","199212","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-033","DERA","IRA","3985","J1","","","199206","199212","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-034","DERA","RA-C","3986","E1","","","199206","199209","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-034","DERA","RA-C","3987","J1","","","199403","199409","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-035","DERA","RA-C","3988","E1","","","199206","199209","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-035","DERA","RA-C","3989","J1","","","199403","199409","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-036","DERA","IRA","3990","E1","","","199206","199209","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-036","DERA","IRA","3991","J1","","","199206","199209","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-037","DERA","IRA","3993","E1","","","199206","199209","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-037","DERA","IRA","3994","J1","","","199206","199209","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-037","DERA","RA-C","3992","M1","","","199209","199511","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-043","DERA","IRA","3995","E1","","","199412","199412","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-043","DERA","IRA","3996","J1","","","199412","199412","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-045","DERA","IRA","3997","N12","","","199910","200009","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-047","BRAC","RA-C","3649","N12","","","199909","200009","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-049","DERA","RA-C","3998","E0","","","199905","199910","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-053","DERA","IRA","4034","N1","","","201101","201109","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-056","DERA","IRA","4035","N1","","","201003","201009","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-059","DERA","IRA","4036","N1","","","201003","201009","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-071","DERA","IRA","4037","N1","","","200903","200909","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-074","DERA","IRA","4038","N1","","","201003","201009","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-075","DERA","IRA","4039","E0","","","200907","200910","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-076","DERA","RA-C","4040","E1","","","200803","201009","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-099","DERA","IRA","4041","H15","","","201003","201102","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-099","DERA","IRA","4042","N1","","","201003","201102","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-100","DERA","IRA","4044","E0","","","200510","200909","1/5/2016 14:34:55","","C","",""
"2015","AK021452215500","2100","FGLY-100","DERA","IRA","4045","L1","","201610","201002","","1/5/2016 14:34:55","","U","",""
"2015","AK021452215500","2100","FGLY-100","DERA","RA-C","4043","F3","201709","201809","","","1/5/2016 14:34:55","","F","",""
"2015","AK021452215700","2100","CC-FTRS-01","DERA","RA-C","4046","A0","","","199706","199707","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","CC-FTRS-01","DERA","RA-C","4047","F3","","","199706","199707","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","CC-FTRS-02","DERA","RA-C","4048","A0","","","199907","199908","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","CC-FTRS-02","DERA","RA-C","4049","F3","","","199907","199908","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","CC-FTRS-03","DERA","RA-C","4093","A0","","","199805","199806","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","CC-FTRS-03","DERA","RA-C","4094","F3","","","199805","199806","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","CC-FTRS-08","DERA","IRA","4096","E0","","","200507","200510","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","CC-FTRS-08","DERA","RA-C","4095","F3","","","200511","200512","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","CC-FTRS-10","DERA","IRA","4097","E0","","","200910","201009","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","CC-FTRS-11","DERA","IRA","4098","E0","","","200910","201009","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","CC-FTRS-12","DERA","IRA","4099","E0","","","200910","201009","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","CC-FTRS-13","DERA","IRA","4100","E0","","","201003","201009","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","CC-FTRS-15","DERA","IRA","4101","E1","","","201003","201009","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","CC-FTRS-17","DERA","IRA","4102","E0","","","201005","201009","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-01","DERA","IRA","4103","J1","","","199409","199409","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-02","DERA","IRA","4104","E1","","","199106","199107","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-02","DERA","IRA","4105","J1","","","199106","199107","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-03","DERA","IRA","4107","J1","","","199106","199411","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-03","DERA","RA-C","4106","E1","","","199106","199411","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-044","DERA","IRA","4171","E1","","","199409","199409","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-044","DERA","IRA","4172","J1","","","199409","199409","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-044","DERA","IRA","4173","E1","","","200010","200109","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-045","DERA","IRA","4174","E1","","","199408","199408","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-045","DERA","IRA","4175","J1","","","199408","199408","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-046","DERA","IRA","4177","J1","","","199405","199405","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-046","DERA","RA-C","4176","E1","","","199405","199405","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-05","DERA","IRA","4179","A0","","","199510","199610","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-05","DERA","IRA","4180","E1","","","198805","199406","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-05","DERA","IRA","4181","E1","","","199106","199108","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-05","DERA","IRA","4182","I1","","","199606","199610","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-05","DERA","IRA","4183","J1","","","199106","199507","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-05","DERA","IRA","4184","M1","","","199407","199507","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-05","DERA","RA-C","4178","H11","","","199502","200003","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-06","DERA","IRA","4185","E1","","","198708","198708","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-06","DERA","IRA","4186","J1","","","198708","198708","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-08","DERA","IRA","4187","J1","","","199107","199107","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-09","DERA","IRA","4189","H11","","","199806","199910","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-09","DERA","IRA","4190","J1","","","199209","199210","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-09","DERA","IRA","4191","R1","","","199806","199808","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-09","DERA","RA-C","4188","M11","","","199806","199910","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-10","DERA","IRA","4192","E1","","","199211","199211","1/5/2016 14:34:55","","C","",""
"2015","AK021452215700","2100","FTRS-10","DERA","IRA","4193","J1","","","199211","199211","1/5/2016 14:34:55","","C","",""
