"FYPRDFY_ID","INS_ID","COMP_ID","ENV_SITE_ID","FUND_SRC_CD","LANDOWNER_CD","CREATED_CDT","LAST_UPDTD_CDT","COMP_INS_ID","COMP_ENV_SITE_ID"
"2015","MO721372097900","2100","FTLWD-011-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","MO721372097900","2100","FTLWD-012-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","MO721372097900","2100","FTLWD-013-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","MS42118280NG00","2100","MSHQ-001-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MS42118280NG00","2100","MSHQ-002-R-01","DERA","LOCAL","1/5/2016 14:33:09","","",""
"2015","MS42118280NG00","2100","MSHQ-003-R-01","DERA","LOCAL","1/5/2016 14:33:09","","",""
"2015","MS42118280NG00","2100","MSHQ-005-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","MS421182818500","2100","CMTS-001-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","MS421182818500","2100","CMTS-002-R-01","DERA","PUBLC","1/5/2016 14:33:09","","",""
"2015","MS421182818500","2100","CMTS-003-R-01","DERA","PUBLC","1/5/2016 14:33:09","","",""
"2015","MS421182818500","2100","CMTS-004-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","MS421182818500","2100","CMTS-005-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","MS421382296600","2100","MSAAP-001-R-01","BRAC","DOD","1/5/2016 14:33:09","","",""
"2015","MS421382296600","2100","MSAAP-002-R-01","BRAC","DOD","1/5/2016 14:33:09","","",""
"2015","MT821183008000","2100","FWHH-001-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","MT821183008000","2100","FWHH-002-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT821183008000","2100","FWHH-003-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-004-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-005-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-006-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-007-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-007-R-02","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-008-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-009-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-010-R-01","DERA","LOCAL","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-010-R-02","DERA","LOCAL","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-012-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-012-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-013-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-013-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-013-R-02","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-013-R-02","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-014-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-015-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-016-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-016-R-02","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-019-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-019-R-02","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-020-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-021-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-022-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-023-R-01","DERA","LOCAL","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-024-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-025-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-025-R-02","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-026-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-027-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-028-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-029-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-030-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-031-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-031-R-02","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-033-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-034-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-035-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-036-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-036-R-02","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-037-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-038-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-039-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT82118300NG00","2100","MTHQ-039-R-02","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","MT821183058500","2100","FTMSL-001-R-01","DERA","PUBLC","1/5/2016 14:33:09","","",""
"2015","MT821183058500","2100","FTMSL-002-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","MT821183058500","2100","FTMSL-003-R-01","DERA","PUBLC","1/5/2016 14:33:09","","",""
"2015","MT821183058500","2100","FTMSL-004-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","MT821183058500","2100","FTMSL-004-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","MT821183058500","2100","FTMSL-005-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","MT821183058500","2100","FTMSL-005-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","MT821183058500","2100","FTMSL-006-R-01","DERA","PUBLC","1/5/2016 14:33:09","","",""
"2015","MT821402059200","2100","UXO","BRAC","DOD","1/5/2016 14:33:09","","",""
"2015","NC42118370NG00","2100","NCHQ-001-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","NC421402012100","2100","FTBR-001-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NC421402012100","2100","FTBR-002-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NC421402012100","2100","FTBR-003-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NC421402012100","2100","FTBR-004-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NC421402012100","2100","FTBR-005-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NC421402012100","2100","FTBR-006-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NC421402012100","2100","FTBR-007-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NC421402012100","2100","FTBR-008-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NC421402012100","2100","FTBR-009-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NC421402012100","2100","FTBR-010-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NC421402012100","2100","FTBR-011-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NC421402012100","2100","FTBR-012-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NC421402054000","2100","CPMKL-001-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NC421402054000","2100","CPMKL-002-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NC421402054000","2100","CPMKL-003-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NC421402054000","2100","CPMKL-004-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NC421402054000","2100","CPMKL-005-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NC421402054000","2100","CPMKL-006-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NC421402054000","2100","CPMKL-007-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NC421402054000","2100","CPMKL-008-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NC421402054000","2100","CPMKL-009-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NC421402054000","2100","CPMKL-010-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NC421402054000","2100","CPMKL-011-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NC421402054000","2100","CPMKL-012-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NC421402054000","2100","CPMKL-013-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NC421402054000","2100","CPMKL-014-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NC421402054000","2100","CPMKL-015-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NC421402054000","2100","CPMKL-016-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NC421402054000","2100","CPMKL-017-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NC421402054000","2100","CPMKL-018-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NC421402054000","2100","CPMKL-019-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NC421402054000","2100","CPMKL-020-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NC421402054000","2100","CPMKL-021-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NC421402054000","2100","CPMKL-022-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NC421402054000","2100","CPMKL-023-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NC421402054000","2100","CPMKL-024-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NC421402054000","2100","CPMKL-025-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","ND82118380NG00","2100","NDHQ-001-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","ND82118380NG00","2100","NDHQ-002-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","ND82118380NG00","2100","NDHQ-002-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","ND82118380NG00","2100","NDHQ-003-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","ND82118380NG00","2100","NDHQ-004-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","ND82118380NG00","2100","NDHQ-005-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","ND82118380NG00","2100","NDHQ-006-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","ND82118380NG00","2100","NDHQ-007-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","NE72118310NG00","2100","NEHQ-001-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","NE72118310NG00","2100","NEHQ-002-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","NE72118310NG00","2100","NEHQ-003-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","NE72118310NG00","2100","NEHQ-004-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","NE72118310NG00","2100","NEHQ-005-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","NE72118310NG00","2100","NEHQ-007-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NE72118310NG00","2100","NEHQ-008-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NE72118310NG00","2100","NEHQ-009-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","NE72118310NG00","2100","NEHQ-010-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","NE72118310NG00","2100","NEHQ-010-R-02","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","NE72118310NG00","2100","NEHQ-011-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","NE721382023400","2100","CHAAP-005-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NH121183303500","2100","HDTS-001-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NJ221042027500","2100","FTDX-001-R-01","DERA","PUBLC","1/5/2016 14:33:09","","",""
"2015","NJ221042027500","2100","FTDX-002-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NJ221042027500","2100","FTDX-003-R-01","DERA","PUBLC","1/5/2016 14:33:09","","",""
"2015","NJ221042027500","2100","FTDX-004-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NJ221042027500","2100","FTDX-004-R-02","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NJ221042027500","2100","FTDX-005-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NJ221042027500","2100","FTDX-006-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NJ22118340NG00","2100","NJB90-001-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NJ221382059700","2100","FTMM-001-R-01","BRAC","DOD","1/5/2016 14:33:09","","",""
"2015","NJ221382070400","2100","PBA@MR PICA","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","NJ221382070400","2100","PBA@MR PICA","DERA","PUBLC","1/5/2016 14:33:09","","",""
"2015","NJ221382070400","2100","PBA@MR PICA","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NJ221382070400","2100","PICA-001-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NJ221382070400","2100","PICA-002-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NJ221382070400","2100","PICA-003-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NJ221382070400","2100","PICA-003-R-02","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NJ221382070400","2100","PICA-004-R-01","DERA","PUBLC","1/5/2016 14:33:09","","",""
"2015","NJ221382070400","2100","PICA-005-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NJ221382070400","2100","PICA-006-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NJ221382070400","2100","PICA-006-R-02","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NJ221382070400","2100","PICA-007-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NJ221382070400","2100","PICA-008-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NJ221382070400","2100","PICA-009-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NJ221382070400","2100","PICA-010-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NJ221382070400","2100","PICA-011-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NJ221382070400","2100","PICA-012-R-01","DERA","PUBLC","1/5/2016 14:33:09","","",""
"2015","NJ221382070400","2100","PICA-013-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NJ221382070400","2100","PICA-014-R-01","DERA","PUBLC","1/5/2016 14:33:09","","",""
"2015","NJ221402027500","2100","FTDX-44","BRAC","FEDAG","1/5/2016 14:33:09","","",""
"2015","NJ221402227000","2100","CP-001-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","NJ221402227000","2100","CP-002-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","NJ221402227000","2100","CP-003-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","NJ221402227000","2100","CP-05","BRAC","DOD","1/5/2016 14:33:09","","",""
"2015","NM62118350NG00","2100","NM545-001-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","NM62118350NG00","2100","NM545-001-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","NM62118350NG00","2100","NMA35-001-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","NM62118350NG00","2100","NMA35-001-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","NM62118350NG00","2100","NMC00-001-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","NM62118350NG00","2100","NMC00-001-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","NM62118350NG00","2100","NMC00-001-R-02","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","NM62118350NG00","2100","NMC00-001-R-02","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","NM62118350NG00","2100","NMC00-001-R-03","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","NM62118350NG00","2100","NMC00-001-R-03","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","NM62118350NG00","2100","NMHQ-002-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","NM62118350NG00","2100","NMHQ-003-R-01","DERA","LOCAL","1/5/2016 14:33:09","","",""
"2015","NM62118350NG00","2100","NMHQ-004-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","NM62118350NG00","2100","NMHQ-006-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","NM62118350NG00","2100","NMHQ-006-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","NM62118350NG00","2100","NMHQ-007-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","NM62118350NG00","2100","NMHQ-007-R-02","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","NM62118350NG00","2100","NMHQ-009-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","NM62118350NG00","2100","NMHQ-010-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","NM621382097400","2100","FTWG-001-R-01","BRAC","TRIBE","1/5/2016 14:33:09","","",""
"2015","NM621382097400","2100","FTWG-002-R-01","BRAC","DOD","1/5/2016 14:33:09","","",""
"2015","NM621382097400","2100","FTWG-003-R-01","BRAC","DOD","1/5/2016 14:33:09","","",""
"2015","NM621382097400","2100","FTWG-31","BRAC","DOD","1/5/2016 14:33:09","","",""
"2015","NM621382097400","2100","FTWG-39","BRAC","TRIBE","1/5/2016 14:33:09","","",""
"2015","NM621412096000","2100","WSMR-001-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","NM621412096000","2100","WSMR-001-R-01","DERA","PUBLC","1/5/2016 14:33:09","","",""
"2015","NM621412096000","2100","WSMR-001-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NM621412096000","2100","WSMR-002-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","NM621412096000","2100","WSMR-002-R-01","DERA","PUBLC","1/5/2016 14:33:09","","",""
"2015","NM621412096000","2100","WSMR-002-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NM621412096000","2100","WSMR-002-R-01","DERA","TRIBE","1/5/2016 14:33:09","","",""
"2015","NM621412096000","2100","WSMR-003-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NM621412096000","2100","WSMR-004-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NM621412096000","2100","WSMR-005-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NM621412096000","2100","WSMR-006-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NM621412096000","2100","WSMR-007-R-01","DERA","PUBLC","1/5/2016 14:33:09","","",""
"2015","NV92118320NG00","2100","NVA50-001-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NV92118320NG00","2100","NVHQ-001-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","NV92118320NG00","2100","NVHQ-001-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","NV921382295000","2100","HWAAP-001-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NV921382295000","2100","HWAAP-002-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","NV921382295000","2100","HWAAP-006-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","NV921382295000","2100","HWAAP-007-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NV921382295000","2100","HWAAP-008-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NV921382295000","2100","HWAAP-009-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NV921382295000","2100","HWAAP-010-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","NV921382295000","2100","HWAAP-010-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NV921382295000","2100","HWAAP-011-R-01","DERA","LOCAL","1/5/2016 14:33:09","","",""
"2015","NV921382295000","2100","HWAAP-012-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","NV921382295000","2100","HWAAP-013-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NV921382295000","2100","HWAAP-013-R-02","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NV921382295000","2100","HWAAP-015-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","NV921382295000","2100","HWAAP-016-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NV921382295000","2100","HWAAP-017-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","NV921382295000","2100","HWAAP-018-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NV921382295000","2100","HWAAP-020-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","NV921382295000","2100","HWAAP-020-R-02","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","NV921382295000","2100","HWAAP-021-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","NV921382295000","2100","HWAAP-021-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NV921382295000","2100","HWAAP-022-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","NV921382295000","2100","HWAAP-022-R-02","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","NV921382295000","2100","PBA@MR HWAAP","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NY221022039500","2100","FTHM-001-R-01","DERA","DOD","1/5/2016 14:33:09","","",""
"2015","NY221022039500","2100","FTHM-002-R-01","DERA","LOCAL","1/5/2016 14:33:09","","",""
"2015","NY221022039500","2100","FTHM-003-R-01","DERA","FEDAG","1/5/2016 14:33:09","","",""
"2015","NY221022039500","2100","FTHM-004-R-01","DERA","LOCAL","1/5/2016 14:33:09","","",""
"2015","NY221022039500","2100","FTHM-004-R-01","DERA","PUBLC","1/5/2016 14:33:09","","",""
"2015","NY221022039500","2100","FTHM-005-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","NY221022089700","2100","FTTO-001-R-01","BRAC","FEDAG","1/5/2016 14:33:09","","",""
"2015","AK02118020NG00","2100","AKHQ-001-R-01","DERA","LOCAL","1/5/2016 14:33:09","","",""
"2015","AK02118020NG00","2100","GLVN-001-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","AK02118020NG00","2100","GLVN-002-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","AK021180213500","2100","HUSL-001-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","AK021180213500","2100","HUSL-002-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","AK021180213500","2100","HUSL-003-R-01","DERA","OTHER","1/5/2016 14:33:09","","",""
"2015","AK021180245100","2100","AKCHK-001-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","AK021180245100","2100","AKCHK-002-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","AK021180245100","2100","AKCHK-002-R-01","DERA","TRIBE","1/5/2016 14:33:09","","",""
"2015","AK021180245100","2100","AKCHK-003-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","AK021180245100","2100","AKCHK-003-R-01","DERA","TRIBE","1/5/2016 14:33:09","","",""
"2015","AK021180245100","2100","AKCHK-004-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","AK021180245100","2100","AKCHK-004-R-01","DERA","TRIBE","1/5/2016 14:33:09","","",""
"2015","AK021180245100","2100","AKCHK-005-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","AK021180245100","2100","AKCHK-005-R-01","DERA","TRIBE","1/5/2016 14:33:09","","",""
"2015","AK021180245700","2100","ALAKA-001-R-01","DERA","TRIBE","1/5/2016 14:33:09","","",""
"2015","AK021180245700","2100","ALAKA-002-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","AK021180245700","2100","ALAKA-002-R-01","DERA","TRIBE","1/5/2016 14:33:09","","",""
"2015","AK021180245700","2100","ALAKA-003-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","AK021180245700","2100","ALAKA-003-R-01","DERA","TRIBE","1/5/2016 14:33:09","","",""
"2015","AK021180245700","2100","ALAKA-004-R-01","DERA","TRIBE","1/5/2016 14:33:09","","",""
"2015","AK021180245700","2100","ALAKA-005-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","AK021180245700","2100","ALAKA-005-R-01","DERA","TRIBE","1/5/2016 14:33:09","","",""
"2015","AK021180245700","2100","ALAKA-006-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","AK021180245700","2100","ALAKA-006-R-01","DERA","TRIBE","1/5/2016 14:33:09","","",""
"2015","AK021180245700","2100","ALAKA-007-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","AK021180245700","2100","ALAKA-007-R-01","DERA","TRIBE","1/5/2016 14:33:09","","",""
"2015","AK021180245700","2100","ALAKA-008-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","AK021180245700","2100","ALAKA-008-R-01","DERA","TRIBE","1/5/2016 14:33:09","","",""
"2015","AK021180245700","2100","ALAKA-009-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","AK021180245700","2100","ALAKA-009-R-01","DERA","TRIBE","1/5/2016 14:33:09","","",""
"2015","AK021180245700","2100","ALAKA-010-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","AK021180245700","2100","ALAKA-010-R-01","DERA","TRIBE","1/5/2016 14:33:09","","",""
"2015","AK021180245700","2100","ALAKA-011-R-01","DERA","STATE","1/5/2016 14:33:09","","",""
"2015","AK021180245700","2100","ALAKA-011-R-01","DERA","TRIBE","1/5/2016 14:33:09","","",""
