FYPRDFY_ID,INS_ID,COMP_ID,ENV_SITE_ID,GEOLOC_LAT_CN,GEOLOC_LONG_CN
2015,AK017002432300,1700,SITE 00075,51.86,-176.64
2015,AK017002432300,1700,SITE 00076,51.86,-176.64
2015,AK017002432300,1700,SITE 00090,51.86,-176.64
2015,AK017002432300,1700,SITE 00091,51.86,-176.64
2015,AK017002432300,1700,SITE 00092,51.86,-176.64
2015,AK017002432300,1700,SITE 00093,51.86,-176.64
2015,AK017002432300,1700,SITE 00094,51.86,-176.64
2015,AK017002432300,1700,SITE 00095,51.86,-176.64
2015,AK017002432300,1700,SITE 00161,51.86,-176.64
2015,AK017002432300,1700,SITE EO093,51.86,-176.64
2015,AK017002432300,1700,SWMU 00001,51.86,-176.64
2015,AK017002432300,1700,SWMU 00002,51.86,-176.64
2015,AK017002432300,1700,SWMU 00003,51.86,-176.64
2015,AK017002432300,1700,SWMU 00004,51.86,-176.64
2015,AK017002432300,1700,SWMU 00005,51.86,-176.64
2015,AK017002432300,1700,SWMU 00006,51.86,-176.64
2015,AK017002432300,1700,SWMU 00007,51.86,-176.64
2015,AK017002432300,1700,SWMU 00008,51.86,-176.64
2015,AK017002432300,1700,SWMU 00009,51.86,-176.64
2015,AK017002432300,1700,SWMU 00010,51.86,-176.64
2015,AK017002432300,1700,SWMU 00011,51.86,-176.64
2015,AK017002432300,1700,SWMU 00012,51.86,-176.64
2015,AK017002432300,1700,SWMU 00013,51.86,-176.64
2015,AK017002432300,1700,SWMU 00014,51.86,-176.64
2015,AK017002432300,1700,SWMU 00015,51.86,-176.64
2015,AK017002432300,1700,SWMU 00016,51.86,-176.64
2015,AK017002432300,1700,SWMU 00017,51.86,-176.64
2015,AK017002432300,1700,SWMU 00018,51.86,-176.64
2015,AK017002432300,1700,SWMU 00019,51.86,-176.64
2015,AK017002432300,1700,SWMU 00020,51.86,-176.64
2015,AK017002432300,1700,SWMU 00021,51.86,-176.64
2015,AK017002432300,1700,SWMU 00023,51.86,-176.64
2015,AK017002432300,1700,SWMU 00024,51.86,-176.64
2015,AK017002432300,1700,SWMU 00025,51.86,-176.64
2015,AK017002432300,1700,SWMU 00026,51.86,-176.64
2015,AK017002432300,1700,SWMU 00027,51.86,-176.64
2015,AK017002432300,1700,SWMU 00028,51.86,-176.64
2015,AK017002432300,1700,SWMU 00029,51.86,-176.64
2015,AK017002432300,1700,SWMU 00030,51.86,-176.64
2015,AK017002432300,1700,SWMU 00042,51.86,-176.64
2015,AK017002432300,1700,SWMU 00043,51.86,-176.64
2015,AK017002432300,1700,SWMU 00051,51.86,-176.64
2015,AK017002432300,1700,SWMU 00052,51.86,-176.64
2015,AK017002432300,1700,SWMU 00053,51.86,-176.64
2015,AK017002432300,1700,SWMU 00054,51.86,-176.64
2015,AK017002432300,1700,SWMU 00055,51.86,-176.64
2015,AK017002432300,1700,SWMU 00059,51.86,-176.64
2015,AK017002432300,1700,SWMU 00065,51.86,-176.64
2015,AK017002432300,1700,SWMU 00066,51.86,-176.64
2015,AK017002432300,1700,SWMU 00067,51.86,-176.64
2015,AK017002432300,1700,SWMU 00068,51.86,-176.64
2015,AK017002432300,1700,SWMU 00069,51.86,-176.64
2015,AK017002432300,1700,SWMU 00070,51.86,-176.64
2015,AK017002432300,1700,SWMU 00071,51.86,-176.64
2015,AK017002432300,1700,SWMU 00072,51.86,-176.64
2015,AK017002432300,1700,SWMU 00074,51.86,-176.64
2015,AK017002432300,1700,SWMU 00077,51.86,-176.64
2015,AK017002432300,1700,UST 000001,51.86,-176.64
2015,AK017002432300,1700,UST 000002,51.86,-176.64
2015,AK017002432300,1700,UST 000003,51.86,-176.64
2015,AK017002432300,1700,UST 000004,51.86,-176.64
2015,AK017002432300,1700,UST 000005,51.86,-176.64
2015,AK017002432300,1700,UST 000006,51.86,-176.64
2015,AK017002432300,1700,UST 000007,51.86,-176.64
2015,AK017002432300,1700,UST 000008,51.86,-176.64
2015,AK017002432300,1700,UST 000009,51.86,-176.64
2015,AK017002432300,1700,UST 000010,51.86,-176.64
2015,AK017002432300,1700,UST 000011,51.86,-176.64
2015,AK017002432300,1700,UST 000012,51.86,-176.64
2015,AK017002432300,1700,UST 000013,51.86,-176.64
2015,AK017002432300,1700,UST 000014,51.86,-176.64
2015,AK017002432300,1700,UST 000015,51.86,-176.64
2015,AK017002432300,1700,UST 000016,51.86,-176.64
2015,AK017002432300,1700,UST 000017,51.86,-176.64
2015,AK017002432300,1700,UST 000018,51.86,-176.64
2015,AK017002432300,1700,UST 000019,51.86,-176.64
2015,AK017002432300,1700,UST 000020,51.86,-176.64
2015,AK017002432300,1700,UST 000021,51.86,-176.64
2015,AK017002432300,1700,UST 000022,51.86,-176.64
2015,AK017002432300,1700,UST 000023,51.86,-176.64
2015,AK017002432300,1700,UST 000024,51.86,-176.64
2015,AK017002432300,1700,UST 000025,51.86,-176.64
2015,AK017002432300,1700,UST 000029,51.86,-176.64
2015,AK017002432300,1700,UST 000030,51.86,-176.64
2015,AK017002432300,1700,UST 000031,51.86,-176.64
2015,AK017002432300,1700,UST 000032,51.86,-176.64
2015,AK017002432300,1700,UST 000033,51.86,-176.64
2015,AK017002432300,1700,UST 000034,51.86,-176.64
2015,AK017002432300,1700,UST 000035,51.86,-176.64
2015,AK017002432300,1700,UST 000036,51.86,-176.64
2015,AK017002432300,1700,UST 000037,51.86,-176.64
2015,AK017002432300,1700,UST 000110,51.86,-176.64
2015,AK017002432300,1700,UST 000111,51.86,-176.64
2015,AK017002432300,1700,UST 000112,51.86,-176.64
2015,AK017002432300,1700,UST 000113,51.86,-176.64
2015,AK017002432300,1700,UST 000114,51.86,-176.64
2015,AK017002432300,1700,UST 000115,51.86,-176.64
2015,AK017002724500,1700,SITE 00001,71.35,-156.6
2015,AK017002724500,1700,SITE 00002,71.35,-156.6
2015,AK017002724500,1700,SITE 00003,71.35,-156.6
2015,AK017002724500,1700,SITE 00004,71.35,-156.6
2015,AK017002724500,1700,SITE 00005,71.35,-156.6
2015,AK017002724500,1700,SITE 00008,71.35,-156.6
2015,AK017002724500,1700,SITE 00009,71.35,-156.6
2015,AK017002724500,1700,SITE 00010,71.35,-156.6
2015,AK017002724500,1700,SITE 00011,71.35,-156.6
2015,AK017002724500,1700,SITE 00012,71.35,-156.6
2015,AK017002724500,1700,SITE 00013,71.35,-156.6
2015,AK017002724500,1700,SITE 00014,71.35,-156.6
2015,AK017002724500,1700,SITE 00015,71.35,-156.6
2015,AK017002724500,1700,SITE 00016,71.35,-156.6
2015,AK017002752900,1700,SITE 00001,51.52,-179.03
2015,AK017002752900,1700,SITE 00002,51.52,-179.03
2015,AK017002752900,1700,SITE 00003,51.52,-179.03
2015,AK017002752900,1700,SITE 00004,51.52,-179.03
2015,AK017002752900,1700,SITE 00006,51.52,-179.03
2015,AK017002752900,1700,SITE 00007,51.52,-179.03
2015,AK017002752900,1700,SITE 00008,51.52,-179.03
2015,AK017002752900,1700,SITE 00009,51.52,-179.03
2015,AK017002752900,1700,SITE 00010,51.52,-179.03
2015,AK017002752900,1700,SITE 00011,51.52,-179.03
2015,AK017002752900,1700,SITE 00012,51.52,-179.03
2015,AK017002752900,1700,UXO 000001,51.52,-179.03
2015,AK017002752900,1700,UXO 000002,51.52,-179.03
2015,AK017002752900,1700,UXO 000003,51.52,-179.03
2015,AK017002755000,1700,SITE 00002,65.61,-168.09
2015,AK017002755000,1700,SITE 00003,65.61,-168.09
2015,AK017002755000,1700,SITE 00004,65.61,-168.09
2015,AK017002757200,1700,SITE 00005,63.78,-171.72
2015,AK017002757200,1700,SITE 00006,63.78,-171.72
2015,AK017002757200,1700,SITE 00007,63.78,-171.72
2015,AK017002757200,1700,SITE 00008,63.78,-171.72
2015,AK017002757300,1700,SITE 00001,65.56,-167.94
2015,AK021180204500,2100,CCTC-01,,
2015,AK021180204500,2100,CCTC-02,,
2015,AK021180204500,2100,CCTC-03,,
2015,AK021180204500,2100,CCTC-04,,
2015,AK021180204500,2100,CCTC-05,,
2015,AK021180204500,2100,CCTC-06,,
2015,AK02118020NG00,2100,AKHQ-001-R-01,,
2015,AK02118020NG00,2100,GLVN-001-R-01,,
2015,AK02118020NG00,2100,GLVN-002-R-01,,
2015,AK021180213500,2100,HUSL-001-R-01,,
2015,AK021180213500,2100,HUSL-002-R-01,,
2015,AK021180213500,2100,HUSL-003-R-01,,
2015,AK021180245100,2100,AKCHK-001-R-01,60.907369,-161.441759
2015,AK021180245100,2100,AKCHK-002-R-01,60.911378,-161.501242
2015,AK021180245100,2100,AKCHK-003-R-01,60.911763,-161.376713
2015,AK021180245100,2100,AKCHK-004-R-01,60.931421,-161.399011
2015,AK021180245100,2100,AKCHK-005-R-01,60.897483,-161.381242
2015,AK021180245100,2100,CCAK005941,60.909077,-161.43274
2015,AK021180245500,2100,CCAK010940,,
2015,AK021180245700,2100,ALAKA-001-R-01,,
2015,AK021180245700,2100,ALAKA-002-R-01,,
2015,AK021180245700,2100,ALAKA-003-R-01,,
2015,AK021180245700,2100,ALAKA-004-R-01,,
2015,AK021180245700,2100,ALAKA-005-R-01,,
2015,AK021180245700,2100,ALAKA-006-R-01,,
2015,AK021180245700,2100,ALAKA-007-R-01,,
2015,AK021180245700,2100,ALAKA-008-R-01,,
2015,AK021180245700,2100,ALAKA-009-R-01,,
2015,AK021180245700,2100,ALAKA-010-R-01,,
2015,AK021180245700,2100,ALAKA-011-R-01,,
2015,AK021180245700,2100,CCAK015981,62.683212,-164.657876
2015,AK021180246100,2100,ATMAU-001-R-01,60.916775,-162.269508
2015,AK021180246100,2100,ATMAU-002-R-01,60.882316,-162.243275
2015,AK021180248100,2100,CHEFR-001-R-01,,
2015,AK021180248100,2100,CHEFR-002-R-01,,
2015,AK021180248100,2100,CHEFR-003-R-01,,
2015,AK021180248100,2100,CHEFR-004-R-01,,
2015,AK021180248100,2100,CHEFR-005-R-01,,
2015,AK021180248100,2100,CHEFR-006-R-01,,
2015,AK021180248100,2100,CHEFR-007-R-01,,
2015,AK021180248100,2100,CHEFR-008-R-01,,
2015,AK021180248100,2100,CHEFR-009-R-01,,
2015,AK021180248500,2100,CCAK080941,,
2015,AK021180248500,2100,CHEVK-001-R-01,61.522492,-165.608841
2015,AK021180248500,2100,CHEVK-002-R-01,61.544946,-165.542372
2015,AK021180248500,2100,CHEVK-003-R-01,61.539725,-165.534599
2015,AK021180250200,2100,CCAK090931,60.218521,-162.028673
2015,AK021180250200,2100,EEKSA-001-R-01,,
2015,AK021180250200,2100,EEKSA-002-R-01,60.216567,-162.029023
2015,AK021180250200,2100,EEKSA-003-R-01,,
2015,AK021180250200,2100,EEKSA-004-R-01,60.222787,-162.023892
2015,AK021180250200,2100,EEKSA-005-R-01,60.258124,-162.064114
2015,AK021180250200,2100,EEKSA-006-R-01,,
2015,AK021180250200,2100,EEKSA-007-R-01,60.218875,-162.003906
2015,AK021180250500,2100,ELIMA-001-R-01,64.722035,-162.159304
2015,AK021180250500,2100,ELIMA-002-R-01,64.721713,-162.037488
2015,AK021180250500,2100,ELIMA-003-R-01,64.61537,-162.185077
2015,AK021180250500,2100,ELIMA-004-R-01,64.663659,-162.212443
2015,AK021180250500,2100,ELIMA-005-R-01,64.687518,-162.176394
2015,AK021180251200,2100,CCAK110951,66.565043,-145.254291
2015,AK021180251200,2100,YUKON-001-R-01,66.557682,-145.316395
2015,AK021180251400,2100,CCAK120109,63.778448,-171.73045
2015,AK021180251400,2100,GMBLL-001-R-01,63.772169,-171.788916
2015,AK021180251400,2100,GMBLL-002-R-01,63.803879,-171.708833
2015,AK021180251400,2100,GMBLL-003-R-01,63.776066,-171.705996
2015,AK021180251400,2100,GMBLL-004-R-01,63.750087,-171.700134
2015,AK021180251400,2100,GMBLL-005-R-01,63.740239,-171.711292
2015,AK021180251400,2100,GMBLL-006-R-01,63.778904,-171.740502
2015,AK021180251400,2100,GMBLL-007-R-01,,
2015,AK021180251400,2100,GMBLL-008-R-01,63.735762,-171.775128
2015,AK021180251600,2100,GOODN-001-R-01,,
2015,AK021180251600,2100,GOODN-002-R-01,,
2015,AK021180251600,2100,GOODN-003-R-01,,
2015,AK021180251600,2100,GOODN-004-R-01,,
2015,AK021180251600,2100,GOODN-005-R-01,,
2015,AK021180251600,2100,GOODN-006-R-01,,
2015,AK021180251600,2100,GOODN-007-R-01,,
2015,AK021180251800,2100,HLYC-001-R-01,,
2015,AK021180251800,2100,HLYC-002-R-01,,
2015,AK021180251800,2100,HLYC-003-R-01,,
2015,AK021180251900,2100,HOONA-001-R-01,,
2015,AK021180251900,2100,HOONA-002-R-01,,
2015,AK021180252100,2100,CCAK130981,61.531874,-166.098732
2015,AK021180252100,2100,HOOPR-001-R-01,61.509748,-166.177909
2015,AK021180252100,2100,HOOPR-002-R-01,61.535836,-166.099075
2015,AK021180252100,2100,HOOPR-003-R-01,61.534717,-166.143564
2015,AK021180252100,2100,HOOPR-004-R-01,61.556755,-166.172782
2015,AK021180252100,2100,HOOPR-005-R-01,61.527819,-166.105404
2015,AK021180252100,2100,HOOPR-006-R-01,61.532151,-166.098915
2015,AK021180252100,2100,HOOPR-007-R-01,61.53064,-166.098769
2015,AK021180252100,2100,HOOPR-008-R-01,61.54185,-166.204593
2015,AK021180252100,2100,HOOPR-009-R-01,61.51793,-166.052737
2015,AK021180253000,2100,KLTG-001-R-01,,
2015,AK021180253000,2100,KLTG-002-R-01,,
2015,AK021180253100,2100,CCAK155971,60.894182,-162.519727
2015,AK021180253100,2100,KSGLK-001-R-01,,
2015,AK021180253100,2100,KSGLK-002-R-01,,
2015,AK021180253500,2100,KIANA-001-R-01,,
2015,AK021180253500,2100,KIANA-002-R-01,,
2015,AK021180254100,2100,CCAK175931,59.934084,-164.038202
2015,AK021180254100,2100,KIPNK-001-R-01,,
2015,AK021180254100,2100,KIPNK-002-R-01,,
2015,AK021180254100,2100,KIPNK-003-R-01,,
2015,AK021180254100,2100,KIPNK-004-R-01,,
2015,AK021180254100,2100,KIPNK-005-R-01,,
2015,AK021180254100,2100,KIPNK-006-R-01,,
2015,AK021180254500,2100,KIVA-001-R-01,,
2015,AK021180254700,2100,CCAK190941,,
2015,AK021180254700,2100,KNGIG-001-R-01,59.950755,-162.837332
2015,AK021180254700,2100,KNGIG-002-R-01,59.959991,-162.865702
2015,AK021180254700,2100,KNGIG-003-R-01,59.986454,-162.821107
2015,AK021180254700,2100,KNGIG-004-R-01,59.932718,-163.174006
2015,AK021180254700,2100,KNGIG-005-R-01,59.965001,-162.913766
2015,AK021180254900,2100,CCAK195941,63.032867,-163.556621
2015,AK021180254900,2100,KOTLK-001-R-01,62.997283,-163.568352
2015,AK021180254900,2100,KOTLK-002-R-01,63.116828,-163.452742
2015,AK021180254900,2100,KOTLK-003-R-01,63.04534,-163.503848
2015,AK021180254900,2100,KOTLK-004-R-01,63.047912,-163.487525
2015,AK021180254900,2100,KOTLK-005-R-01,63.084868,-163.420368
2015,AK021180254900,2100,KOTLK-006-R-01,62.992652,-163.268585
2015,AK021180256100,2100,CCAK210941,60.810999,-161.435309
2015,AK021180256100,2100,KWETH-001-R-01,60.815938,-161.458202
2015,AK021180256100,2100,KWETH-002-R-01,60.786547,-161.372165
2015,AK021180256100,2100,KWETH-003-R-01,60.865964,-161.388963
2015,AK021180256100,2100,KWETH-004-R-01,60.804063,-161.428767
2015,AK021180256100,2100,KWETH-005-R-01,,
2015,AK021180256100,2100,KWETH-006-R-01,60.784268,-161.436606
2015,AK021180256100,2100,KWETH-007-R-01,60.809172,-161.461245
2015,AK021180256500,2100,CCAK215971,,
2015,AK021180256800,2100,CCAK100941,62.777254,-164.530156
2015,AK021180256800,2100,EMMNK-001-R-01,,
2015,AK021180256800,2100,EMMNK-002-R-01,,
2015,AK021180256800,2100,EMMNK-003-R-01,,
2015,AK021180256800,2100,EMMNK-004-R-01,,
2015,AK021180256800,2100,EMMNK-005-R-01,,
2015,AK021180256800,2100,EMMNK-006-R-01,,
2015,AK021180256800,2100,EMMNK-007-R-01,,
2015,AK021180256800,2100,EMMNK-008-R-01,,
2015,AK021180257100,2100,LTLDI-001-R-01,65.740083,-168.994158
2015,AK021180258100,2100,MKRYK-001-R-01,60.400434,-166.165352
2015,AK021180258500,2100,CCAK230971,62.085785,-163.729622
2015,AK021180258500,2100,MTNVL-001-R-01,62.090795,-163.65004
2015,AK021180258500,2100,MTNVL-002-R-01,62.130917,-163.805906
2015,AK021180258500,2100,MTNVL-003-R-01,62.086447,-163.750691
2015,AK021180259100,2100,CCAK235941,60.694619,-161.969391
2015,AK021180259100,2100,NAPAK-001-R-01,,
2015,AK021180259100,2100,NAPAK-002-R-01,,
2015,AK021180259100,2100,NAPAK-003-R-01,,
2015,AK021180259100,2100,NAPAK-004-R-01,,
2015,AK021180259100,2100,NAPAK-005-R-01,,
2015,AK021180259100,2100,NAPAK-006-R-01,,
2015,AK021180259400,2100,CCAK240941,60.707435,-161.763769
2015,AK021180259400,2100,NAPAS-001-R-01,,
2015,AK021180259400,2100,NAPAS-002-R-01,,
2015,AK021180259400,2100,NAPAS-003-R-01,,
2015,AK021180259400,2100,NAPAS-004-R-01,,
2015,AK021180259600,2100,CCAK242931,,
2015,AK021180259700,2100,CCAK245971,60.479683,-164.724841
2015,AK021180259700,2100,NIGHT-001-R-01,,
2015,AK021180259700,2100,NIGHT-002-R-01,,
2015,AK021180259700,2100,NIGHT-003-R-01,,
2015,AK021180259700,2100,NIGHT-004-R-01,,
2015,AK021180259700,2100,NIGHT-005-R-01,,
2015,AK021180259700,2100,NIGHT-006-R-01,,
2015,AK021180259700,2100,NIGHT-007-R-01,,
2015,AK021180259800,2100,NOATK-001-R-01,,
2015,AK021180259800,2100,NOATK-002-R-01,,
2015,AK021180259800,2100,NOATK-003-R-01,,
2015,AK021180259800,2100,NOATK-004-R-01,,
2015,AK021180260100,2100,NOORV-001-R-01,,
2015,AK021180260100,2100,NOORV-002-R-01,,
2015,AK021180260100,2100,NOORV-003-R-01,,
2015,AK021180260100,2100,NOORV-004-R-01,,
2015,AK021180260100,2100,NOORV-005-R-01,,
2015,AK021180260500,2100,NULTO-001-R-01,,
2015,AK021180260500,2100,NULTO-002-R-01,,
2015,AK021180260800,2100,CCAK270931,60.894559,-162.459451
2015,AK021180260800,2100,NUNAP-001-R-01,60.951424,-162.332616
2015,AK021180260800,2100,NUNAP-002-R-01,60.851191,-162.520333
2015,AK021180260800,2100,NUNAP-003-R-01,60.826629,-162.521741
2015,AK021180261100,2100,PTBRW-001-R-01,,
2015,AK021180261100,2100,PTBRW-002-R-01,,
2015,AK021180261100,2100,PTBRW-003-R-01,,
2015,AK021180261600,2100,PTHOP-001-R-01,,
2015,AK021180261600,2100,PTHOP-002-R-01,,
2015,AK021180261600,2100,PTHOP-003-R-01,,
2015,AK021180262500,2100,CCAK290941,63.695327,-170.482655
2015,AK021180262500,2100,SAVOO-001-R-01,63.709799,-170.492729
2015,AK021180262500,2100,SAVOO-002-R-01,63.720298,-170.489868
2015,AK021180262500,2100,SAVOO-003-R-01,,
2015,AK021180262500,2100,SAVOO-004-R-01,63.688313,-170.475788
2015,AK021180262500,2100,SAVOO-005-R-01,,
2015,AK021180262500,2100,SAVOO-006-R-01,,
2015,AK021180262500,2100,SAVOO-007-R-01,63.705341,-170.542852
2015,AK021180263100,2100,CCAK295941,61.841531,-165.581931
2015,AK021180263100,2100,SCAMM-001-R-01,61.700272,-165.837681
2015,AK021180263100,2100,SCAMM-002-R-01,61.839415,-165.522395
2015,AK021180263100,2100,SCAMM-003-R-01,61.844321,-165.612783
2015,AK021180263100,2100,SCAMM-004-R-01,61.840098,-165.57194
2015,AK021180263100,2100,SCAMM-005-R-01,61.716837,-165.750554
2015,AK021180263500,2100,SELA-001-R-01,,
2015,AK021180263500,2100,SELA-002-R-01,,
2015,AK021180264100,2100,SHUNG-001-R-01,,
2015,AK021180264100,2100,SHUNG-002-R-01,,
2015,AK021180264100,2100,SHUNG-003-R-01,,
2015,AK021180264100,2100,SHUNG-004-R-01,,
2015,AK021180264500,2100,SHAKT-001-R-01,64.31861,-161.197815
2015,AK021180264500,2100,SHAKT-002-R-01,64.359089,-161.140612
2015,AK021180265100,2100,SHISH-001-R-01,,
2015,AK021180265100,2100,SHISH-002-R-01,,
2015,AK021180265100,2100,SHISH-003-R-01,,
2015,AK021180265100,2100,SHISH-004-R-01,,
2015,AK021180265100,2100,SHISH-005-R-01,,
2015,AK021180265100,2100,SHISH-006-R-01,,
2015,AK021180265300,2100,CCAK330981,62.050054,-163.184038
2015,AK021180265300,2100,STMRY-001-R-01,62.055439,-163.207674
2015,AK021180265300,2100,STMRY-002-R-01,62.065509,-163.147684
2015,AK021180265300,2100,STMRY-003-R-01,,
2015,AK021180265500,2100,STMCH-001-R-01,63.489563,-162.051064
2015,AK021180265900,2100,CCAK340941,63.524343,-162.291192
2015,AK021180265900,2100,STEBN-001-R-01,63.514025,-162.332117
2015,AK021180265900,2100,STEBN-002-R-01,63.530252,-162.302764
2015,AK021180266100,2100,TELLR-001-R-01,,
2015,AK021180266100,2100,TELLR-002-R-01,,
2015,AK021180266100,2100,TELLR-003-R-01,,
2015,AK021180266300,2100,BRVGM-001-R-01,65.336141,-166.506268
2015,AK021180266300,2100,BRVGM-002-R-01,65.346371,-166.433205
2015,AK021180266800,2100,CCAK350941,,
2015,AK021180266800,2100,TOGIA-001-R-01,,
2015,AK021180266800,2100,TOGIA-002-R-01,,
2015,AK021180267500,2100,CCAK365951,60.345175,-162.675363
2015,AK021180267500,2100,TUNTU-001-R-01,60.369206,-162.616418
2015,AK021180267500,2100,TUNTU-002-R-01,60.299063,-162.816434
2015,AK021180267500,2100,TUNTU-003-R-01,60.33256,-162.606493
2015,AK021180267700,2100,CCAK370981,60.585558,-165.255955
2015,AK021180267700,2100,TUNUN-001-R-01,,
2015,AK021180267700,2100,TUNUN-002-R-01,,
2015,AK021180267700,2100,TUNUN-003-R-01,,
2015,AK021180267700,2100,TUNUN-004-R-01,,
2015,AK021180267700,2100,TUNUN-005-R-01,,
2015,AK021180267800,2100,CCAK355941,60.531167,-165.110584
2015,AK021180267800,2100,TOKSK-001-R-01,60.548752,-165.111394
2015,AK021180267800,2100,TOKSK-002-R-01,60.551822,-165.074353
2015,AK021180267800,2100,TOKSK-003-R-01,60.536197,-165.13894
2015,AK021180267800,2100,TOKSK-004-R-01,60.527087,-165.142708
2015,AK021180267800,2100,TOKSK-005-R-01,60.503715,-165.135181
2015,AK021180267800,2100,TOKSK-006-R-01,60.527567,-165.125878
2015,AK021180267900,2100,UNAKL-001-R-01,63.904514,-160.862671
2015,AK021180268100,2100,WAINW-001-R-01,,
2015,AK021180268100,2100,WAINW-002-R-01,,
2015,AK021180268100,2100,WAINW-003-R-01,,
2015,AK021180268100,2100,WAINW-004-R-01,,
2015,AK021180268500,2100,CCAK390051,,
2015,AK021180268500,2100,CCAK390941,,
2015,AK021180268500,2100,WALES-001-R-01,65.611968,-168.065487
2015,AK021180268500,2100,WALES-002-R-01,65.608882,-168.079179
2015,AK021180268500,2100,WALES-003-R-01,65.614387,-168.098329
2015,AK021180268500,2100,WALES-004-R-01,65.607622,-168.148449
2015,AK021180269300,2100,WRNGL-001-R-01,,
2015,AK021180269300,2100,WRNGL-002-R-01,,
2015,AK021180269300,2100,WRNGL-003-R-01,,
2015,AK0211802A4700,2100,ANGN-001-R-01,,
2015,AK0211802A4700,2100,ANGN-002-R-01,,
2015,AK0211802A4700,2100,ANGN-003-R-01,,
2015,AK0211802A4700,2100,ANGN-004-R-01,,
2015,AK0211802A8100,2100,CRAG-001-R-01,,
2015,AK021452214600,2100,CC-HNSSCT-03A,,
2015,AK021452214600,2100,HNS-01,,
2015,AK021452214600,2100,HNS-02,,
2015,AK021452214600,2100,HNS-03,63.688599,-144.492012
2015,AK021452214600,2100,HNS-04,63.358358,-143.20198
2015,AK021452214600,2100,HNS-05,,
2015,AK021452214600,2100,HNS-06,,
2015,AK021452214600,2100,HNS-07,59.274276,-135.450313
2015,AK021452214600,2100,HNS-08,,
2015,AK021452214600,2100,HNS-09,,
2015,AK021452214600,2100,HNS-10,,
2015,AK021452214600,2100,HNS-11,,
2015,AK021452214600,2100,HNS-12,,
2015,AK021452214600,2100,HNS-13,,
2015,AK021452214600,2100,HNS-14,,
2015,AK021452214600,2100,HNS-15,,
2015,AK021452214600,2100,HNS-16,,
2015,AK021452214600,2100,HNS-17,,
2015,AK021452214600,2100,HNS-18,,
2015,AK021452214600,2100,HNS-19,,
2015,AK021452214600,2100,HNS-20,,
2015,AK021452214600,2100,HNS-21,,
2015,AK021452214600,2100,HNS-22,,
2015,AK021452214600,2100,PBC AT HAINES,,
2015,AK021452215500,2100,CCFGLY002,63.975389,-145.716596
2015,AK021452215500,2100,CCFGLY008,63.985297,-145.725229
2015,AK021452215500,2100,FGLY-001,,
2015,AK021452215500,2100,FGLY-001-R-01,63.956874,-145.727879
2015,AK021452215500,2100,FGLY-002,,
2015,AK021452215500,2100,FGLY-002-R-01,,
2015,AK021452215500,2100,FGLY-003,,
2015,AK021452215500,2100,FGLY-003-R-01,63.988642,-145.701801
2015,AK021452215500,2100,FGLY-004,,
2015,AK021452215500,2100,FGLY-004-R-01,63.989971,-145.70005
2015,AK021452215500,2100,FGLY-005,,
2015,AK021452215500,2100,FGLY-005-R-01,63.978233,-145.73422
2015,AK021452215500,2100,FGLY-006,,
2015,AK021452215500,2100,FGLY-006-R-01,,
2015,AK021452215500,2100,FGLY-007,,
2015,AK021452215500,2100,FGLY-008,,
2015,AK021452215500,2100,FGLY-009,,
2015,AK021452215500,2100,FGLY-010,,
2015,AK021452215500,2100,FGLY-011,,
2015,AK021452215500,2100,FGLY-012,,
2015,AK021452215500,2100,FGLY-013,,
2015,AK021452215500,2100,FGLY-014,,
2015,AK021452215500,2100,FGLY-015,,
2015,AK021452215500,2100,FGLY-016,,
2015,AK021452215500,2100,FGLY-017,,
2015,AK021452215500,2100,FGLY-018,,
2015,AK021452215500,2100,FGLY-019,,
2015,AK021452215500,2100,FGLY-020,,
2015,AK021452215500,2100,FGLY-021,,
2015,AK021452215500,2100,FGLY-022,,
2015,AK021452215500,2100,FGLY-023,,
2015,AK021452215500,2100,FGLY-024,,
2015,AK021452215500,2100,FGLY-025,,
2015,AK021452215500,2100,FGLY-026,,
2015,AK021452215500,2100,FGLY-027,,
2015,AK021452215500,2100,FGLY-028,,
2015,AK021452215500,2100,FGLY-029,,
2015,AK021452215500,2100,FGLY-030,,
2015,AK021452215500,2100,FGLY-031,,
2015,AK021452215500,2100,FGLY-032,,
2015,AK021452215500,2100,FGLY-033,,
2015,AK021452215500,2100,FGLY-034,,
2015,AK021452215500,2100,FGLY-035,,
2015,AK021452215500,2100,FGLY-036,,
2015,AK021452215500,2100,FGLY-037,,
2015,AK021452215500,2100,FGLY-038,,
2015,AK021452215500,2100,FGLY-039,,
2015,AK021452215500,2100,FGLY-040,,
2015,AK021452215500,2100,FGLY-041,,
2015,AK021452215500,2100,FGLY-042,,
2015,AK021452215500,2100,FGLY-043,,
2015,AK021452215500,2100,FGLY-044,,
2015,AK021452215500,2100,FGLY-045,,
2015,AK021452215500,2100,FGLY-046,,
2015,AK021452215500,2100,FGLY-047,,
2015,AK021452215500,2100,FGLY-048,,
2015,AK021452215500,2100,FGLY-049,64.03579,-145.730511
2015,AK021452215500,2100,FGLY-050,,
2015,AK021452215500,2100,FGLY-052,,
2015,AK021452215500,2100,FGLY-053,,
2015,AK021452215500,2100,FGLY-056,,
2015,AK021452215500,2100,FGLY-058,,
2015,AK021452215500,2100,FGLY-059,,
2015,AK021452215500,2100,FGLY-060,,
2015,AK021452215500,2100,FGLY-061,,
2015,AK021452215500,2100,FGLY-062,,
